worker_id,assignment_id,rt,slider_response,raw_stimulus,scenario,comparison,item_type,trial_index,time_elapsed
98,62cb8baf4fbe7c0a2b86ee07,15358,60,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like cartoons</b>?",fantasy movies,like cartoons,other category,6,135009
16,62cb8baf4fbe7c0a2b86ee07,7645,50,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like film noirs</b>?",fantasy movies,like film noirs,same category,2,47320
46,62cb8baf4fbe7c0a2b86ee07,5296,50,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,7,74119
96,62cb8baf4fbe7c0a2b86ee07,6954,25,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like doom metal</b>?",bebop jazz,like doom metal,other category,2,28612
47,62cb8baf4fbe7c0a2b86ee07,10022,84,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Berlin</b>?",morning flight to Madrid,want a morning flight to Berlin,same category,1,29544
46,62cb8baf4fbe7c0a2b86ee07,3217,50,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soda</b>?",drinking tea,like soda,same category,8,77337
96,62cb8baf4fbe7c0a2b86ee07,3586,66,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like science fiction movies</b>?",fantasy movies,like science fiction movies,close competitor,3,32200
16,62cb8baf4fbe7c0a2b86ee07,7886,85,"Suppose you learn someone likes <b>drinking white wine</b>. How much does that change your beliefs about whether they would also <b>like red wine</b>?",drinking white wine,like red wine,close competitor,3,55207
81,62cb8baf4fbe7c0a2b86ee07,13346,4,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Berlin</b>?",morning flight to Madrid,want a morning flight to Berlin,same category,4,78717
46,62cb8baf4fbe7c0a2b86ee07,5648,55,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like lasagna</b>?",pasta arrabiata,like lasagna,same category,9,82987
98,62cb8baf4fbe7c0a2b86ee07,13863,82,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to the United States</b>?",morning flight to Madrid,want a morning flight to the United States,other category,7,148873
96,62cb8baf4fbe7c0a2b86ee07,6017,51,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to the United States</b>?",morning flight to Madrid,want an evening flight to the United States,other category,4,38217
47,62cb8baf4fbe7c0a2b86ee07,8694,100,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like raspberry pie</b>?",raspberry cake,like raspberry pie,close competitor,2,38240
46,62cb8baf4fbe7c0a2b86ee07,4733,50,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like comedies</b>?",cartoons,like comedies,same category,10,87724
77,62cb8baf4fbe7c0a2b86ee07,7627,80,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like comedies</b>?",cartoons,like comedies,same category,1,25383
16,62cb8baf4fbe7c0a2b86ee07,9825,50,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like bebop jazz</b>?",hard rock,like bebop jazz,other category,4,65033
96,62cb8baf4fbe7c0a2b86ee07,5009,74,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like animated films</b>?",cartoons,like animated films,close competitor,5,43227
96,62cb8baf4fbe7c0a2b86ee07,2842,65,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like heavy metal</b>?",hard rock,like heavy metal,same category,6,46069
16,62cb8baf4fbe7c0a2b86ee07,3910,50,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like horror movies</b>?",cartoons,like horror movies,other category,5,68943
77,62cb8baf4fbe7c0a2b86ee07,5385,84,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like cartoons</b>?",fantasy movies,like cartoons,other category,2,30770
81,62cb8baf4fbe7c0a2b86ee07,10779,0,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like cheese sandwiches</b>?",raspberry cake,like cheese sandwiches,other category,5,89501
47,62cb8baf4fbe7c0a2b86ee07,8703,30,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like doom metal</b>?",bebop jazz,like doom metal,other category,3,46944
96,62cb8baf4fbe7c0a2b86ee07,3417,50,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want an afternoon flight to San Francisco</b>?",afternoon flight to Boston,want an afternoon flight to San Francisco,same category,7,49487
77,62cb8baf4fbe7c0a2b86ee07,2768,95,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like pizza</b>?",pasta arrabiata,like pizza,same category,3,33539
98,62cb8baf4fbe7c0a2b86ee07,12806,86,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like soul jazz</b>?",bebop jazz,like soul jazz,same category,8,161680
16,62cb8baf4fbe7c0a2b86ee07,5146,50,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like coffee</b>?",drinking tea,like coffee,close competitor,6,74090
81,62cb8baf4fbe7c0a2b86ee07,5393,20,"Suppose you learn someone likes <b>drinking white wine</b>. How much does that change your beliefs about whether they would also <b>like coffee</b>?",drinking white wine,like coffee,other category,6,94899
96,62cb8baf4fbe7c0a2b86ee07,6370,55,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like pasta al forno</b>?",pasta arrabiata,like pasta al forno,close competitor,8,55859
16,62cb8baf4fbe7c0a2b86ee07,4094,50,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like chocolate cookies</b>?",raspberry cake,like chocolate cookies,same category,7,78186
77,62cb8baf4fbe7c0a2b86ee07,6247,22,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an afternoon flight to Madrid</b>?",morning flight to Madrid,want an afternoon flight to Madrid,close competitor,4,39787
47,62cb8baf4fbe7c0a2b86ee07,8837,26,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like film noirs</b>?",fantasy movies,like film noirs,same category,4,55782
81,62cb8baf4fbe7c0a2b86ee07,5749,98,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like pizza</b>?",pasta arrabiata,like pizza,same category,7,100651
96,62cb8baf4fbe7c0a2b86ee07,3431,48,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soda</b>?",drinking tea,like soda,same category,9,59291
77,62cb8baf4fbe7c0a2b86ee07,4717,51,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soft drinks</b>?",drinking tea,like soft drinks,same category,5,44505
96,62cb8baf4fbe7c0a2b86ee07,3545,47,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like pasta al forno</b>?",raspberry cake,like pasta al forno,other category,10,62837
47,62cb8baf4fbe7c0a2b86ee07,5687,69,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like comedies</b>?",cartoons,like comedies,same category,5,61470
98,62cb8baf4fbe7c0a2b86ee07,13150,50,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like pasta al forno</b>?",raspberry cake,like pasta al forno,other category,9,174832
81,62cb8baf4fbe7c0a2b86ee07,6430,33,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like animation films</b>?",fantasy movies,like animation films,other category,8,107085
77,62cb8baf4fbe7c0a2b86ee07,10893,20,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Boston</b>?",afternoon flight to Boston,want a morning flight to Boston,close competitor,6,55399
98,62cb8baf4fbe7c0a2b86ee07,11015,50,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soda</b>?",drinking tea,like soda,same category,10,185848
47,62cb8baf4fbe7c0a2b86ee07,11567,0,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Boston</b>?",afternoon flight to Boston,want a morning flight to Boston,close competitor,6,73038
81,62cb8baf4fbe7c0a2b86ee07,12563,52,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like musicals</b>?",cartoons,like musicals,same category,9,119653
77,62cb8baf4fbe7c0a2b86ee07,5821,50,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like soul jazz</b>?",bebop jazz,like soul jazz,same category,7,61221
16,62cb8baf4fbe7c0a2b86ee07,22196,4,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,8,100383
38,62cb8baf4fbe7c0a2b86ee07,7119,30,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like doom metal</b>?",bebop jazz,like doom metal,other category,1,45019
47,62cb8baf4fbe7c0a2b86ee07,6251,79,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like power metal</b>?",hard rock,like power metal,same category,7,79290
77,62cb8baf4fbe7c0a2b86ee07,3365,50,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like dixieland</b>?",hard rock,like dixieland,other category,8,64587
81,62cb8baf4fbe7c0a2b86ee07,4461,65,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like power metal</b>?",hard rock,like power metal,same category,10,124118
